
EXP:	Mon Oct 31 09:20:45 2005
CONFLICTS SIMULATION:
Mode 2: Initialisation from file conflicts1.net

Number of agents=	69
Number of connections=	98
BEGIN OF REP #1 M.of.INITIAL=	-1.1	M.of.NOISE=	-0.5
 STEP/VERSION	Mean(State)	Min(State)	Max(State)	SD(State)	Mean(Acctivity)	Min(Acctivity)	Max(Acctivity)	SD(Acctivity)	
640	-0.815333	-0.876227	-0.70704	0.0568376	-0.772062	-0.870908	0.00836916	0.128755	
650	-0.815516	-0.871047	-0.705357	0.0580564	-0.771837	-0.872136	0.00847424	0.129112	
660	-0.816027	-0.868571	-0.702834	0.056662	-0.7703	-0.86786	0.00830812	0.129187	
670	-0.815455	-0.870329	-0.705176	0.0570276	-0.771185	-0.869923	0.00840383	0.12879	
680	-0.815291	-0.876672	-0.693168	0.0607788	-0.772768	-0.872712	0.00846919	0.127669	
690	-0.817639	-0.874391	-0.707339	0.0555872	-0.773198	-0.869278	0.00844966	0.12873	
700	-0.815108	-0.874189	-0.697748	0.0577569	-0.773156	-0.867966	0.00839811	0.128688	
710	-0.815561	-0.869454	-0.698315	0.0584649	-0.771323	-0.87129	0.00844287	0.12886	
720	-0.816974	-0.872802	-0.69906	0.0579471	-0.773209	-0.873123	0.00850518	0.129176	
730	-0.81605	-0.870104	-0.698802	0.0581994	-0.773582	-0.868675	0.00843315	0.129531	
740	-0.813851	-0.870438	-0.688882	0.0598757	-0.771546	-0.864094	0.00846404	0.128268	
750	-0.81514	-0.873475	-0.697449	0.0564536	-0.772388	-0.872031	0.0084362	0.127712	
760	-0.814909	-0.871413	-0.703274	0.0578014	-0.773074	-0.869325	0.0083851	0.128977	
770	-0.814713	-0.871571	-0.702073	0.0584714	-0.771776	-0.862777	0.00829497	0.128605	
780	-0.816632	-0.870823	-0.705943	0.0576244	-0.773344	-0.867393	0.00839059	0.128512	
790	-0.815157	-0.869597	-0.706046	0.0552477	-0.771558	-0.867868	0.00835949	0.128774	
800	-0.815634	-0.876003	-0.70495	0.0575342	-0.769912	-0.862186	0.00842623	0.129275	
810	-0.81533	-0.872162	-0.702205	0.0575462	-0.77125	-0.86636	0.00843887	0.129294	
820	-0.816097	-0.870809	-0.701998	0.0587556	-0.770855	-0.862382	0.0084948	0.128188	
830	-0.81555	-0.872758	-0.700865	0.057736	-0.770821	-0.865708	0.00835258	0.127773	
840	-0.814569	-0.876364	-0.696399	0.0571835	-0.77288	-0.867042	0.00828508	0.128686	
850	-0.814813	-0.867346	-0.702353	0.0571567	-0.770457	-0.868286	0.00843419	0.128873	
860	-0.818259	-0.870749	-0.715637	0.0561782	-0.769541	-0.869272	0.00850902	0.128793	
870	-0.816231	-0.871003	-0.704852	0.0579735	-0.770621	-0.871397	0.00817862	0.128751	
880	-0.81552	-0.875332	-0.696223	0.0587751	-0.773829	-0.875069	0.00843212	0.128403	
890	-0.815942	-0.875108	-0.703965	0.0597649	-0.776662	-0.871024	0.00836781	0.126445	
900	-0.814657	-0.868356	-0.709336	0.0561801	-0.769846	-0.871389	0.00825321	0.129348	
910	-0.815133	-0.871153	-0.692826	0.0579962	-0.771899	-0.866599	0.0082906	0.128374	
920	-0.815692	-0.870489	-0.70406	0.0579101	-0.774171	-0.867217	0.00846048	0.128103	
930	-0.815258	-0.872495	-0.703368	0.0568977	-0.769782	-0.866963	0.00831005	0.129598	
940	-0.815699	-0.871892	-0.704013	0.0585148	-0.772259	-0.869081	0.00843472	0.129343	
950	-0.817882	-0.871299	-0.704638	0.0558614	-0.772895	-0.873439	0.00838795	0.128855	
960	-0.814676	-0.870692	-0.707323	0.057203	-0.771106	-0.871404	0.00833451	0.129753	
970	-0.815388	-0.872052	-0.699492	0.0581027	-0.770981	-0.867363	0.00824463	0.129686	
980	-0.818378	-0.872719	-0.708175	0.0575055	-0.775159	-0.880389	0.00837395	0.129092	
990	-0.815896	-0.871952	-0.709265	0.0570146	-0.774555	-0.871553	0.00845571	0.128723	
END OF REP #3
1000	-0.816861	-0.87196	-0.707281	0.0555848	-0.769859	-0.864183	0.00835878	0.128832	

Mode 2: Initialisation from file conflicts1.net
BEGIN OF REP #4 M.of.INITIAL=	-1.1	M.of.NOISE=	-0.2
0	-0.800499	-0.800499	-0.800499	7.71753e-008	0	0	0	0	
10	-0.771084	-0.844263	-0.619569	0.0782831	-0.716109	-0.842737	0.00799296	0.134296	
20	-0.76912	-0.84256	-0.60889	0.0804746	-0.715629	-0.844224	0.00802518	0.134663	
30	-0.76918	-0.85053	-0.608556	0.0788044	-0.717138	-0.837939	0.00793066	0.133593	
40	-0.770234	-0.843152	-0.63013	0.0765451	-0.713212	-0.838409	0.00812864	0.135117	
50	-0.769769	-0.847771	-0.610006	0.0793421	-0.717487	-0.840864	0.00805897	0.134182	
60	-0.772244	-0.847964	-0.628312	0.075498	-0.715513	-0.841469	0.0080659	0.133575	
70	-0.769863	-0.841766	-0.613964	0.0780092	-0.719494	-0.846609	0.00811098	0.13482	
80	-0.767874	-0.846065	-0.612889	0.0825588	-0.710967	-0.848261	0.00797783	0.135935	
90	-0.769335	-0.846756	-0.619299	0.076864	-0.717217	-0.840565	0.00796249	0.132774	
100	-0.770573	-0.840047	-0.62656	0.0776135	-0.715573	-0.838502	0.00796955	0.134731	
110	-0.77141	-0.84163	-0.620816	0.077578	-0.717074	-0.847665	0.00811836	0.133907	
120	-0.76731	-0.838355	-0.612767	0.0825544	-0.717821	-0.842243	0.00797971	0.13324	
130	-0.76936	-0.841612	-0.619602	0.0765055	-0.719356	-0.843518	0.00779481	0.132744	
140	-0.770582	-0.846079	-0.626591	0.0760574	-0.717348	-0.836491	0.00795087	0.133951	
150	-0.770811	-0.848696	-0.631745	0.0775075	-0.716038	-0.838337	0.00797055	0.132646	
160	-0.769207	-0.844182	-0.622965	0.0787607	-0.715277	-0.84184	0.00814701	0.135484	
170	-0.770105	-0.840841	-0.615375	0.0792674	-0.718129	-0.842635	0.00794207	0.134728	
180	-0.770416	-0.845582	-0.604206	0.0806	-0.72015	-0.846841	0.00797623	0.132163	
190	-0.770822	-0.845858	-0.630477	0.0757629	-0.720641	-0.842919	0.00805658	0.13247	
200	-0.770328	-0.845565	-0.615413	0.0798951	-0.720878	-0.850841	0.0079637	0.132966	
210	-0.770561	-0.844851	-0.623257	0.0779616	-0.715971	-0.84714	0.0079127	0.135228	
220	-0.769869	-0.844901	-0.6239	0.0780805	-0.715168	-0.846738	0.0079268	0.136864	
230	-0.771979	-0.853192	-0.617672	0.0782039	-0.716912	-0.83259	0.00787816	0.132912	
240	-0.769215	-0.851924	-0.612371	0.0800673	-0.714845	-0.848351	0.00815246	0.135972	
250	-0.767946	-0.847217	-0.592695	0.0797937	-0.715348	-0.840854	0.00802439	0.132216	
260	-0.770236	-0.843234	-0.622281	0.0781653	-0.719436	-0.83775	0.00788021	0.132432	
270	-0.770871	-0.849762	-0.614744	0.078557	-0.717226	-0.835987	0.00812675	0.134586	
280	-0.768453	-0.841656	-0.614717	0.0809	-0.710468	-0.837357	0.00798263	0.135422	
290	-0.770693	-0.842815	-0.629209	0.0767729	-0.716676	-0.844389	0.00813558	0.135045	
300	-0.771218	-0.851072	-0.623127	0.0774159	-0.717456	-0.836614	0.00814929	0.1355	
310	-0.769801	-0.842148	-0.627442	0.0786249	-0.716606	-0.844507	0.00804131	0.135028	
320	-0.769686	-0.84522	-0.615352	0.0810735	-0.717165	-0.843227	0.00798706	0.133478	
330	-0.76944	-0.841839	-0.606763	0.0790065	-0.719622	-0.837554	0.00800187	0.131903	
340	-0.769869	-0.845824	-0.625579	0.0792692	-0.716051	-0.844208	0.00800124	0.133838	
350	-0.769557	-0.842868	-0.615645	0.0815437	-0.714246	-0.837283	0.00805096	0.134489	
360	-0.767855	-0.844921	-0.616189	0.079583	-0.717797	-0.843683	0.00791133	0.133595	
370	-0.770434	-0.849607	-0.62599	0.078319	-0.718079	-0.847729	0.00792944	0.133337	
380	-0.768455	-0.840265	-0.609	0.0814434	-0.714218	-0.848322	0.00790509	0.133765	
390	-0.768775	-0.847993	-0.611604	0.0783275	-0.717994	-0.845375	0.00798366	0.133344	
400	-0.767858	-0.841181	-0.604706	0.0803301	-0.716798	-0.842547	0.00795164	0.132511	
410	-0.771491	-0.847463	-0.620923	0.0760402	-0.718432	-0.836202	0.00793777	0.134475	
420	-0.769873	-0.84312	-0.622387	0.0776282	-0.717856	-0.836612	0.00789126	0.132641	
430	-0.770134	-0.840373	-0.623373	0.0770678	-0.715442	-0.838198	0.00801366	0.135135	
440	-0.771164	-0.842111	-0.628682	0.0792789	-0.720306	-0.839525	0.00796284	0.133163	
450	-0.77065	-0.845366	-0.629195	0.0778334	-0.717536	-0.84022	0.00793802	0.134497	
460	-0.76917	-0.846039	-0.612708	0.0801124	-0.714675	-0.839049	0.00790449	0.135632	
470	-0.768655	-0.85033	-0.62382	0.0788334	-0.717629	-0.846097	0.00793369	0.133531	
480	-0.768641	-0.845757	-0.60047	0.0813223	-0.712474	-0.841254	0.00791144	0.135138	
490	-0.76905	-0.846821	-0.616734	0.0814221	-0.714641	-0.845406	0.00802874	0.134851	
500	-0.771933	-0.846993	-0.629051	0.0780427	-0.71467	-0.834367	0.00815338	0.133692	
510	-0.767469	-0.844263	-0.618062	0.0803602	-0.718239	-0.838555	0.00796864	0.133446	
520	-0.770392	-0.841188	-0.614258	0.0792626	-0.716414	-0.841498	0.0079341	0.135629	
530	-0.771261	-0.844195	-0.628096	0.0764783	-0.715664	-0.844931	0.00795974	0.133808	
540	-0.768819	-0.845405	-0.612981	0.08173	-0.717205	-0.84246	0.00799326	0.135602	
550	-0.769385	-0.843822	-0.620318	0.0794923	-0.718429	-0.840868	0.00797943	0.134348	
560	-0.768507	-0.848679	-0.61255	0.0795508	-0.714189	-0.83888	0.0080192	0.13542	
570	-0.769511	-0.843267	-0.614789	0.0791731	-0.713936	-0.841211	0.00805049	0.135352	
580	-0.771404	-0.844944	-0.617135	0.0793441	-0.717639	-0.837554	0.00794107	0.133032	
590	-0.768833	-0.847072	-0.604436	0.079545	-0.713907	-0.840577	0.00810518	0.133558	
600	-0.769592	-0.840771	-0.611477	0.0781012	-0.714425	-0.837417	0.00803304	0.133061	
610	-0.770984	-0.846066	-0.6109	0.0794652	-0.716446	-0.843462	0.00811145	0.134423	
620	-0.770813	-0.846914	-0.634372	0.0770446	-0.717582	-0.845855	0.00786126	0.132293	
630	-0.768488	-0.844223	-0.614603	0.0796562	-0.717008	-0.83558	0.00809099	0.134506	
640	-0.767333	-0.842947	-0.623709	0.0782869	-0.713388	-0.843112	0.00799088	0.136467	
650	-0.770595	-0.846796	-0.602712	0.0809212	-0.716224	-0.841721	0.00805983	0.133236	
660	-0.770011	-0.843538	-0.622116	0.079447	-0.717149	-0.838419	0.00796205	0.13325	
670	-0.768957	-0.844579	-0.621796	0.0778377	-0.718947	-0.846034	0.00800484	0.133769	
680	-0.769756	-0.840426	-0.620713	0.0792705	-0.715448	-0.8417	0.00786708	0.134278	
690	-0.769908	-0.849514	-0.597202	0.0793533	-0.714885	-0.838535	0.00798049	0.133866	
700	-0.770585	-0.848275	-0.61089	0.0801749	-0.720354	-0.843279	0.00799886	0.132175	
710	-0.768481	-0.844557	-0.620337	0.0798703	-0.711897	-0.841617	0.00786685	0.135582	
720	-0.770456	-0.842313	-0.610955	0.0792841	-0.716954	-0.844631	0.00790054	0.133854	
730	-0.770979	-0.846975	-0.627116	0.0774329	-0.717211	-0.83766	0.007913	0.133935	
740	-0.769218	-0.848298	-0.612493	0.0815244	-0.715518	-0.846974	0.00799546	0.135592	
750	-0.770417	-0.847452	-0.633938	0.0785054	-0.716661	-0.843201	0.00791266	0.133579	
760	-0.770879	-0.848053	-0.614835	0.0787386	-0.719492	-0.8403	0.00783837	0.133105	
770	-0.769162	-0.843754	-0.621352	0.0771203	-0.714219	-0.836937	0.00805345	0.134276	
780	-0.770973	-0.846346	-0.612956	0.0773839	-0.716988	-0.83994	0.00798362	0.134141	
790	-0.771225	-0.844937	-0.624935	0.0773985	-0.717024	-0.831414	0.00806296	0.133372	
800	-0.770601	-0.849475	-0.617069	0.0785923	-0.715129	-0.838773	0.00805621	0.133185	
810	-0.77016	-0.846147	-0.615524	0.0815594	-0.715596	-0.838289	0.0080156	0.134005	
820	-0.767381	-0.848644	-0.604145	0.0815734	-0.716214	-0.845378	0.00791248	0.135204	
830	-0.766979	-0.843404	-0.611263	0.0818592	-0.715849	-0.83851	0.00800878	0.13359	
840	-0.771414	-0.843631	-0.635399	0.0756481	-0.715132	-0.834604	0.00788007	0.133444	
850	-0.771493	-0.845054	-0.616806	0.0796118	-0.720796	-0.839927	0.0079343	0.133873	
860	-0.768839	-0.84419	-0.615413	0.0792784	-0.711442	-0.848502	0.00803654	0.13395	
870	-0.768452	-0.840737	-0.61674	0.0778452	-0.715433	-0.842272	0.00782731	0.134723	
880	-0.768153	-0.844707	-0.609507	0.0792009	-0.714461	-0.847792	0.00790773	0.135912	
890	-0.766955	-0.840838	-0.609034	0.0812459	-0.718486	-0.847028	0.00804252	0.13424	
900	-0.772669	-0.84797	-0.627978	0.0769159	-0.714432	-0.853316	0.00786867	0.13419	
910	-0.76957	-0.845502	-0.606843	0.0794	-0.71526	-0.837765	0.00803236	0.134423	
920	-0.769145	-0.844711	-0.610528	0.081425	-0.714802	-0.843649	0.00808648	0.134443	
930	-0.769004	-0.840326	-0.604192	0.0796229	-0.717852	-0.84803	0.00802812	0.134874	
940	-0.769015	-0.842202	-0.609875	0.0803374	-0.71273	-0.842803	0.00801318	0.137157	
950	-0.772664	-0.841366	-0.602024	0.0757804	-0.721196	-0.845639	0.00787358	0.133362	
960	-0.769088	-0.846014	-0.603975	0.0824038	-0.711914	-0.841146	0.008084	0.136564	
970	-0.770833	-0.84638	-0.624191	0.079145	-0.716662	-0.843222	0.00795878	0.134637	
980	-0.768861	-0.842771	-0.600035	0.0791338	-0.717153	-0.843988	0.00782056	0.136112	
990	-0.767498	-0.847875	-0.619728	0.0818406	-0.712093	-0.834056	0.00785275	0.135352	
END OF REP #4
1000	-0.769905	-0.843534	-0.614739	0.0803788	-0.717581	-0.84675	0.00804035	0.134452	

Mode 2: Initialisation from file conflicts1.net
BEGIN OF REP #5 M.of.INITIAL=	-1.1	M.of.NOISE=	-0.1
0	-0.800499	-0.800499	-0.800499	7.91801e-008	0	0	0	0	
10	-0.703787	-0.812787	-0.506185	0.111483	-0.635576	-0.811715	0.00742654	0.152158	
20	-0.702645	-0.810935	-0.470257	0.115244	-0.635531	-0.812101	0.0070702	0.151511	
30	-0.701693	-0.816709	-0.482897	0.11846	-0.635929	-0.798027	0.00738997	0.152511	
40	-0.703492	-0.807219	-0.477841	0.115936	-0.633955	-0.809708	0.00754839	0.150934	
50	-0.704207	-0.815503	-0.470795	0.11462	-0.633658	-0.814627	0.00744497	0.154104	
60	-0.702022	-0.815952	-0.480249	0.119679	-0.633193	-0.811293	0.00748434	0.154043	
70	-0.701635	-0.813531	-0.486393	0.119325	-0.632158	-0.81092	0.00749947	0.155755	
80	-0.707506	-0.811052	-0.483288	0.114185	-0.634854	-0.812536	0.00744627	0.151585	
90	-0.704306	-0.808575	-0.473564	0.117595	-0.629694	-0.80313	0.00744351	0.156464	
100	-0.70122	-0.819895	-0.483969	0.117111	-0.629478	-0.802842	0.00732128	0.153534	
110	-0.706506	-0.80954	-0.479176	0.114624	-0.634003	-0.809495	0.00750659	0.152329	
120	-0.700371	-0.815334	-0.483989	0.120466	-0.631314	-0.802495	0.00735615	0.153927	
130	-0.702961	-0.814812	-0.476104	0.11807	-0.628682	-0.811834	0.00723356	0.156367	
140	-0.70457	-0.811468	-0.49501	0.113956	-0.633581	-0.815231	0.00730098	0.152166	
150	-0.703697	-0.817337	-0.48012	0.118173	-0.630091	-0.810426	0.00734413	0.154342	
160	-0.707006	-0.81179	-0.488431	0.110767	-0.639788	-0.802179	0.00740576	0.150292	
170	-0.70343	-0.818712	-0.483439	0.117667	-0.63599	-0.812357	0.0072652	0.152729	
180	-0.701172	-0.80334	-0.479482	0.115337	-0.633248	-0.809376	0.00740603	0.153949	
190	-0.704307	-0.812626	-0.491952	0.11641	-0.631402	-0.808016	0.00743435	0.151678	
200	-0.703918	-0.8171	-0.483016	0.116045	-0.629107	-0.804366	0.00731038	0.153462	
210	-0.704271	-0.809502	-0.490373	0.11508	-0.634942	-0.806046	0.00735442	0.152277	
220	-0.702207	-0.81354	-0.49271	0.116263	-0.629938	-0.812003	0.00742394	0.153463	
230	-0.704133	-0.807705	-0.483719	0.115671	-0.631816	-0.811381	0.00721576	0.153063	
240	-0.702696	-0.822238	-0.47994	0.115603	-0.631635	-0.811193	0.00739414	0.154788	
250	-0.70424	-0.808412	-0.469477	0.116668	-0.634105	-0.812164	0.00748783	0.155901	
260	-0.704345	-0.812534	-0.49131	0.114633	-0.634892	-0.814316	0.00758332	0.152924	
270	-0.702039	-0.808575	-0.473243	0.119472	-0.631218	-0.806844	0.00750341	0.156031	
280	-0.701314	-0.812955	-0.485468	0.117335	-0.635422	-0.805249	0.00721403	0.153235	
290	-0.705241	-0.810949	-0.485535	0.117049	-0.633536	-0.815669	0.00747213	0.15351	
300	-0.70358	-0.809976	-0.483375	0.117072	-0.634422	-0.811196	0.00752577	0.153921	
310	-0.7039	-0.818787	-0.469383	0.117646	-0.634726	-0.806627	0.00730571	0.149356	
320	-0.703935	-0.809928	-0.473229	0.11424	-0.630056	-0.819199	0.00738482	0.155434	
330	-0.70246	-0.818788	-0.47184	0.117394	-0.628861	-0.813795	0.00763611	0.154082	
340	-0.704865	-0.810932	-0.49619	0.114438	-0.630522	-0.805741	0.00736478	0.155562	
350	-0.70341	-0.810766	-0.483244	0.115709	-0.63119	-0.806048	0.0075118	0.153483	
360	-0.704558	-0.818322	-0.494493	0.115438	-0.634714	-0.809345	0.00744805	0.153548	
370	-0.70454	-0.816783	-0.487422	0.117727	-0.628027	-0.807626	0.00742278	0.158023	
380	-0.705656	-0.808683	-0.478782	0.115501	-0.635577	-0.810325	0.00728727	0.151556	
390	-0.704021	-0.813407	-0.474964	0.119214	-0.638284	-0.810512	0.00738309	0.152038	
400	-0.70151	-0.821204	-0.474826	0.118745	-0.630391	-0.815557	0.00741452	0.151716	
410	-0.703454	-0.80598	-0.483096	0.116684	-0.632618	-0.810211	0.00740632	0.152728	
420	-0.703001	-0.816294	-0.489403	0.113539	-0.636006	-0.813321	0.00744008	0.151005	
430	-0.703954	-0.811098	-0.46747	0.118716	-0.628602	-0.807771	0.00723906	0.154835	
440	-0.702032	-0.808069	-0.478332	0.116506	-0.628258	-0.813775	0.00722163	0.15526	
450	-0.703858	-0.815407	-0.493212	0.116719	-0.629257	-0.801347	0.00756755	0.154677	
460	-0.70219	-0.809232	-0.494224	0.115606	-0.637118	-0.815018	0.00733513	0.15384	
470	-0.701068	-0.81171	-0.475449	0.118067	-0.632539	-0.802168	0.00734829	0.150206	
480	-0.704315	-0.812814	-0.48112	0.113287	-0.636643	-0.804646	0.00758708	0.150338	
490	-0.703285	-0.810881	-0.489775	0.117902	-0.634069	-0.805512	0.0073349	0.152306	
500	-0.703371	-0.81123	-0.45222	0.114478	-0.634513	-0.806897	0.00726977	0.151067	
510	-0.706166	-0.809095	-0.480868	0.115087	-0.641639	-0.807793	0.00736395	0.149037	
520	-0.703389	-0.807877	-0.490456	0.115546	-0.637895	-0.809481	0.00727847	0.152671	
530	-0.704982	-0.807697	-0.488457	0.111661	-0.634631	-0.804924	0.00740762	0.151494	
540	-0.703574	-0.817704	-0.490661	0.11649	-0.631408	-0.805976	0.00723651	0.154508	
550	-0.703957	-0.811541	-0.475153	0.116993	-0.633546	-0.806469	0.00747955	0.154683	
560	-0.702871	-0.813058	-0.479835	0.117814	-0.631982	-0.807119	0.00751544	0.154891	
570	-0.703643	-0.810749	-0.481842	0.117064	-0.63356	-0.809901	0.0073803	0.152501	
580	-0.704624	-0.812445	-0.47053	0.115971	-0.636474	-0.80626	0.00740274	0.1489	
590	-0.70085	-0.814099	-0.485438	0.114684	-0.632699	-0.807808	0.00749214	0.154492	
600	-0.702332	-0.814499	-0.476301	0.116514	-0.634402	-0.809004	0.00734915	0.152052	
610	-0.701913	-0.81139	-0.46532	0.11651	-0.630602	-0.807706	0.00735228	0.156147	
620	-0.706513	-0.81734	-0.494241	0.113241	-0.636715	-0.802909	0.00745234	0.151183	
630	-0.703864	-0.803675	-0.487682	0.112802	-0.634849	-0.815848	0.00732222	0.152297	
640	-0.705127	-0.815633	-0.480242	0.114833	-0.635207	-0.809921	0.00733884	0.152653	
650	-0.706577	-0.812407	-0.498157	0.111658	-0.63226	-0.812902	0.00740205	0.152745	
660	-0.704533	-0.82219	-0.490154	0.116964	-0.634086	-0.812811	0.00751255	0.151558	
670	-0.707709	-0.81132	-0.483998	0.114137	-0.635435	-0.809892	0.00729633	0.153989	
680	-0.703499	-0.816306	-0.44883	0.115966	-0.635756	-0.808255	0.00754711	0.150203	
690	-0.703275	-0.812845	-0.475231	0.119158	-0.634278	-0.811364	0.00733887	0.151659	
700	-0.704356	-0.817505	-0.483831	0.117883	-0.633173	-0.812412	0.0073761	0.154417	
710	-0.704473	-0.812877	-0.474481	0.117485	-0.633955	-0.81171	0.00728395	0.151972	
720	-0.703016	-0.811938	-0.477789	0.117964	-0.632193	-0.813088	0.00747767	0.153738	
730	-0.700382	-0.813077	-0.467641	0.121379	-0.636553	-0.810602	0.00744377	0.151344	
740	-0.70209	-0.810008	-0.468876	0.115803	-0.631686	-0.805645	0.00745126	0.151878	
750	-0.703226	-0.808431	-0.475993	0.117894	-0.632033	-0.807674	0.0073978	0.15324	
760	-0.702383	-0.814369	-0.476213	0.120319	-0.627471	-0.802145	0.00741674	0.156344	
770	-0.701194	-0.808459	-0.486303	0.117198	-0.634761	-0.809241	0.00760154	0.153897	
780	-0.70352	-0.806362	-0.471311	0.118292	-0.634435	-0.808181	0.00728331	0.151698	
790	-0.70255	-0.803512	-0.479913	0.11665	-0.632338	-0.806208	0.00741651	0.153875	
800	-0.70317	-0.814112	-0.481436	0.11463	-0.632337	-0.802437	0.00718215	0.15421	
810	-0.703683	-0.813438	-0.475679	0.117815	-0.634963	-0.807177	0.00725889	0.150356	
820	-0.700597	-0.810424	-0.474729	0.116671	-0.631333	-0.80268	0.00737771	0.153663	
830	-0.704551	-0.817466	-0.47024	0.117775	-0.632823	-0.812471	0.00728868	0.155232	
840	-0.70272	-0.809291	-0.473362	0.116825	-0.634788	-0.800156	0.00741125	0.152068	
850	-0.70583	-0.813504	-0.489019	0.115625	-0.636714	-0.803525	0.00743074	0.151396	
860	-0.703652	-0.814497	-0.491813	0.117769	-0.630872	-0.808838	0.00743915	0.152047	
870	-0.704955	-0.805537	-0.471277	0.115184	-0.62841	-0.805123	0.00731977	0.154091	
880	-0.703969	-0.811945	-0.493585	0.11498	-0.63729	-0.814525	0.00747249	0.150851	
890	-0.700704	-0.808398	-0.478017	0.120629	-0.632558	-0.800375	0.00745632	0.154837	
900	-0.705259	-0.806366	-0.484449	0.11286	-0.633803	-0.806441	0.00736343	0.153832	
910	-0.70386	-0.807188	-0.479684	0.116793	-0.634411	-0.811293	0.00723813	0.15301	
920	-0.699859	-0.81335	-0.466976	0.121655	-0.629943	-0.82093	0.00756942	0.154089	
930	-0.705369	-0.809958	-0.477724	0.117309	-0.636697	-0.80564	0.00756746	0.151513	
940	-0.702297	-0.813108	-0.477066	0.117101	-0.633347	-0.806987	0.00726589	0.152042	
950	-0.701088	-0.809946	-0.483581	0.119683	-0.629087	-0.807773	0.0075094	0.154475	
960	-0.706244	-0.81815	-0.482485	0.116911	-0.631543	-0.802206	0.00734408	0.155515	
970	-0.701913	-0.813947	-0.465174	0.118303	-0.632692	-0.800764	0.00724529	0.15175	
980	-0.706524	-0.810369	-0.48785	0.114102	-0.638522	-0.81086	0.00744321	0.152379	
990	-0.703405	-0.813653	-0.481727	0.11854	-0.633612	-0.804234	0.00739158	0.152387	
END OF REP #5
1000	-0.703372	-0.811313	-0.490432	0.11809	-0.631195	-0.806269	0.00738584	0.154617	

Mode 2: Initialisation from file conflicts1.net
BEGIN OF REP #6 M.of.INITIAL=	-1.1	M.of.NOISE=	-2.77556e-017
0	-0.800499	-0.800499	-0.800499	8.6133e-008	0	0	0	0	
10	-0.567908	-0.781776	-0.165506	0.216418	-0.462331	-0.759474	0.00591344	0.218508	
20	-0.538913	-0.767929	-0.00843464	0.239743	-0.423396	-0.763232	0.0056481	0.238819	
30	-0.510283	-0.77195	0.193774	0.262764	-0.379434	-0.766227	0.00524785	0.25299	
40	-0.501081	-0.760106	0.181167	0.273549	-0.3713	-0.764117	0.0427541	0.265862	
50	-0.482364	-0.761383	0.324264	0.288385	-0.357845	-0.763906	0.336378	0.273745	
60	-0.45891	-0.767774	0.568142	0.310871	-0.331634	-0.76317	0.527761	0.287438	
70	-0.445551	-0.777418	0.348863	0.3102	-0.31088	-0.765404	0.399923	0.28707	
80	-0.36243	-0.76985	0.618371	0.393677	-0.265817	-0.762161	0.39799	0.319757	
90	-0.219592	-0.774389	0.739232	0.47197	-0.147311	-0.766864	0.755082	0.387732	
100	-0.175675	-0.763514	0.752359	0.470077	-0.103961	-0.754702	0.738567	0.374217	
110	-0.0202087	-0.768623	0.752785	0.507182	-0.0452248	-0.769449	0.758184	0.411484	
120	-0.222682	-0.764682	0.74998	0.47281	-0.150812	-0.747091	0.753719	0.390787	
130	-0.205068	-0.762627	0.752774	0.514166	-0.141121	-0.760039	0.756916	0.419878	
140	-0.154734	-0.77011	0.763872	0.493953	-0.0876058	-0.743959	0.75033	0.392237	
150	-0.110889	-0.757606	0.759768	0.478325	-0.0664858	-0.740341	0.75337	0.370058	
160	0.0602845	-0.775401	0.764402	0.485504	0.0447958	-0.733885	0.761125	0.388526	
170	0.0113912	-0.759474	0.76558	0.517741	0.00622634	-0.768759	0.750568	0.41897	
180	-0.0821619	-0.767987	0.755054	0.534563	-0.0531949	-0.767766	0.737945	0.430257	
190	-0.0265521	-0.763181	0.757504	0.526984	-0.0153051	-0.737203	0.7514	0.400721	
200	0.00499062	-0.757025	0.758918	0.524125	0.0148722	-0.724642	0.75094	0.392139	
210	0.00964885	-0.751268	0.760815	0.516272	0.0322428	-0.748799	0.760729	0.394839	
220	-0.0421083	-0.749776	0.77184	0.52197	0.0147063	-0.731912	0.751338	0.401991	
230	0.0780923	-0.767378	0.765264	0.490758	0.0768856	-0.733276	0.762211	0.384999	
240	0.0959068	-0.762469	0.765614	0.531193	0.0620178	-0.766979	0.751726	0.417723	
250	0.0130256	-0.768859	0.755958	0.496352	-0.015516	-0.780659	0.739325	0.385359	
260	-0.258106	-0.767928	0.752691	0.457548	-0.189412	-0.73592	0.668502	0.364869	
